CODE	Label - English	Label - French	Label - German	Standard code	Note (EN only)
RS123	Juznobacka oblast	Juznobacka oblast	Juznobacka oblast	Y	
RS124	Severnobanatska oblast	Severnobanatska oblast	Severnobanatska oblast	Y	
RS125	Severnobacka oblast	Severnobacka oblast	Severnobacka oblast	Y	
RS126	Srednjobanatska oblast	Srednjobanatska oblast	Srednjobanatska oblast	Y	
RS127	Sremska oblast	Sremska oblast	Sremska oblast	Y	
RS2	Srbija - jug	Srbija - jug	Srbija - jug	Y	
RS21	Region Sumadije i Zapadne Srbije	Region Sumadije i Zapadne Srbije	Region Sumadije i Zapadne Srbije	Y	
RS211	Zlatiborska oblast	Zlatiborska oblast	Zlatiborska oblast	Y	
RS212	Kolubarska oblast	Kolubarska oblast	Kolubarska oblast	Y	
RS213	Macvanska oblast	Macvanska oblast	Macvanska oblast	Y	
RS214	Moravicka oblast	Moravicka oblast	Moravicka oblast	Y	
RS215	Pomoravska oblast	Pomoravska oblast	Pomoravska oblast	Y	
RS216	Rasinska oblast	Rasinska oblast	Rasinska oblast	Y	
RS217	Raska oblast	Raska oblast	Raska oblast	Y	
RS218	Sumadijska oblast	Sumadijska oblast	Sumadijska oblast	Y	
RS22	Region Juzne i Istocne Srbije	Region Juzne i Istocne Srbije	Region Juzne i Istocne Srbije	Y	
RS221	Borska oblast	Borska oblast	Borska oblast	Y	
RS222	Branicevska oblast	Branicevska oblast	Branicevska oblast	Y	
RS223	Zajecarska oblast	Zajecarska oblast	Zajecarska oblast	Y	
RS224	Jablanicka oblast	Jablanicka oblast	Jablanicka oblast	Y	
RS225	Nisavska oblast	Nisavska oblast	Nisavska oblast	Y	
RS226	Pirotska oblast	Pirotska oblast	Pirotska oblast	Y	
RS227	Podunavska oblast	Podunavska oblast	Podunavska oblast	Y	
RS228	Pcinjska oblast	Pcinjska oblast	Pcinjska oblast	Y	
RS229	Toplicka oblast	Toplicka oblast	Toplicka oblast	Y	
RSZ	Extra-Regio level 1	Extra-Regio niveau 1	Extra-Regio Ebene 1	Y	
RSZZ	Extra-Regio level 2	Extra-Regio niveau 2	Extra-Regio Ebene 2	Y	
RSZZZ	Extra-Regio level 3	Extra-Regio niveau 3	Extra-Regio Ebene 3	Y	
RS_CAP	Beograd (Belgrade)	Beograd (Belgrade)	Beograd (Belgrad)	Y	
RSX	Not regionalised/Unknown level 1	Non régionalisé/Inconnu niveau 1	Nicht regionalisiert/Unbekannte Ebene 1	Y	
RSXX	Not regionalised/Unknown level 2	Non régionalisé/Inconnu niveau 2	Nicht regionalisiert/Unbekannte Ebene 2	Y	
RSXXX	Not regionalised/Unknown level 3	Non régionalisé/Inconnu niveau 3	Nicht regionalisiert/Unbekannte Ebene 3	Y	
TR	Türkiye	Turquie	Türkei	Y	
TR1	İstanbul	İstanbul	İstanbul	Y	
TR10	İstanbul	İstanbul	İstanbul	Y	
TR100	İstanbul	İstanbul	İstanbul	Y	
TR2	Batı Marmara	Batı Marmara	Batı Marmara	Y	
TR21	Tekirdağ, Edirne, Kırklareli	Tekirdağ, Edirne, Kırklareli	Tekirdağ, Edirne, Kırklareli	Y	
TR211	Tekirdağ	Tekirdağ	Tekirdağ	Y	
TR212	Edirne	Edirne	Edirne	Y	
TR213	Kırklareli	Kırklareli	Kırklareli	Y	
TR22	Balıkesir, Çanakkale	Balıkesir, Çanakkale	Balıkesir, Çanakkale	Y	
TR221	Balıkesir	Balıkesir	Balıkesir	Y	
TR222	Çanakkale	Çanakkale	Çanakkale	Y	
TR3	Ege	Ege	Ege	Y	
TR31	İzmir	İzmir	İzmir	Y	
TR310	İzmir	İzmir	İzmir	Y	
TR32	Aydın, Denizli, Muğla	Aydın, Denizli, Muğla	Aydın, Denizli, Muğla	Y	
TR321	Aydın	Aydın	Aydın	Y	
TR322	Denizli	Denizli	Denizli	Y	
TR323	Muğla	Muğla	Muğla	Y	
TR33	Manisa, Afyonkarahisar, Kütahya, Uşak	Manisa, Afyonkarahisar, Kütahya, Uşak	Manisa, Afyonkarahisar, Kütahya, Uşak	Y	
TR331	Manisa	Manisa	Manisa	Y	
TR332	Afyonkarahisar	Afyonkarahisar	Afyonkarahisar	Y	
TR333	Kütahya	Kütahya	Kütahya	Y	
TR334	Uşak	Uşak	Uşak	Y	
TR4	Doğu Marmara	Doğu Marmara	Doğu Marmara	Y	
TR41	Bursa, Eskişehir, Bilecik	Bursa, Eskişehir, Bilecik	Bursa, Eskişehir, Bilecik	Y	
TR411	Bursa	Bursa	Bursa	Y	
TR412	Eskişehir	Eskişehir	Eskişehir	Y	
TR413	Bilecik	Bilecik	Bilecik	Y	
TR42	Kocaeli, Sakarya, Düzce, Bolu, Yalova	Kocaeli, Sakarya, Düzce, Bolu, Yalova	Kocaeli, Sakarya, Düzce, Bolu, Yalova	Y	
TR421	Kocaeli	Kocaeli	Kocaeli	Y	
TR422	Sakarya	Sakarya	Sakarya	Y	
TR423	Düzce	Düzce	Düzce	Y	
TR424	Bolu	Bolu	Bolu	Y	
TR425	Yalova	Yalova	Yalova	Y	
TR5	Batı Anadolu	Batı Anadolu	Batı Anadolu	Y	
TR51	Ankara	Ankara	Ankara	Y	
TR510	Ankara	Ankara	Ankara	Y	
TR52	Konya, Karaman	Konya, Karaman	Konya, Karaman	Y	
TR521	Konya	Konya	Konya	Y	
TR522	Karaman	Karaman	Karaman	Y	
TR6	Akdeniz	Akdeniz	Akdeniz	Y	
TR61	Antalya, Isparta, Burdur	Antalya, Isparta, Burdur	Antalya, Isparta, Burdur	Y	
TR611	Antalya	Antalya	Antalya	Y	
TR612	Isparta	Isparta	Isparta	Y	
TR613	Burdur	Burdur	Burdur	Y	
TR62	Adana, Mersin	Adana, Mersin	Adana, Mersin	Y	
TR621	Adana	Adana	Adana	Y	
TR622	Mersin	Mersin	Mersin	Y	
TR63	Hatay, Kahramanmaraş, Osmaniye	Hatay, Kahramanmaraş, Osmaniye	Hatay, Kahramanmaraş, Osmaniye	Y	
TR631	Hatay	Hatay	Hatay	Y	
TR632	Kahramanmaraş	Kahramanmaraş	Kahramanmaraş	Y	
TR633	Osmaniye	Osmaniye	Osmaniye	Y	
TR7	Orta Anadolu	Orta Anadolu	Orta Anadolu	Y	
TR71	Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir	Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir	Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir	Y	
TR711	Kırıkkale	Kırıkkale	Kırıkkale	Y	
TR712	Aksaray	Aksaray	Aksaray	Y	
TR713	Niğde	Niğde	Niğde	Y	
TR714	Nevşehir	Nevşehir	Nevşehir	Y	
TR715	Kırşehir	Kırşehir	Kırşehir	Y	
TR72	Kayseri, Sivas, Yozgat	Kayseri, Sivas, Yozgat	Kayseri, Sivas, Yozgat	Y	
TR721	Kayseri	Kayseri	Kayseri	Y	
TR722	Sivas	Sivas	Sivas	Y	
TR723	Yozgat	Yozgat	Yozgat	Y	
TR8	Batı Karadeniz	Batı Karadeniz	Batı Karadeniz	Y	
TR81	Zonguldak, Karabük, Bartın	Zonguldak, Karabük, Bartın	Zonguldak, Karabük, Bartın	Y	
TR811	Zonguldak	Zonguldak	Zonguldak	Y	
TR812	Karabük	Karabük	Karabük	Y	
TR813	Bartın	Bartın	Bartın	Y	
TR82	Kastamonu, Çankırı, Sinop	Kastamonu, Çankırı, Sinop	Kastamonu, Çankırı, Sinop	Y	
TR821	Kastamonu	Kastamonu	Kastamonu	Y	
TR822	Çankırı	Çankırı	Çankırı	Y	
TR823	Sinop	Sinop	Sinop	Y	
TR83	Samsun, Tokat, Çorum, Amasya	Samsun, Tokat, Çorum, Amasya	Samsun, Tokat, Çorum, Amasya	Y	
TR831	Samsun	Samsun	Samsun	Y	
TR832	Tokat	Tokat	Tokat	Y	
TR833	Çorum	Çorum	Çorum	Y	
TR834	Amasya	Amasya	Amasya	Y	
TR9	Doğu Karadeniz	Doğu Karadeniz	Doğu Karadeniz	Y	
TR90	Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane	Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane	Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane	Y	
TR901	Trabzon	Trabzon	Trabzon	Y	
TR902	Ordu	Ordu	Ordu	Y	
TR903	Giresun	Giresun	Giresun	Y	
TR904	Rize	Rize	Rize	Y	
TR905	Artvin	Artvin	Artvin	Y	
TR906	Gümüşhane	Gümüşhane	Gümüşhane	Y	
TRA	Kuzeydoğu Anadolu	Kuzeydoğu Anadolu	Kuzeydoğu Anadolu	Y	
TRA1	Erzurum, Erzincan, Bayburt	Erzurum, Erzincan, Bayburt	Erzurum, Erzincan, Bayburt	Y	
TRA11	Erzurum	Erzurum	Erzurum	Y	
TRA12	Erzincan	Erzincan	Erzincan	Y	
TRA13	Bayburt	Bayburt	Bayburt	Y	
TRA2	Ağrı, Kars, Iğdır, Ardahan	Ağrı, Kars, Iğdır, Ardahan	Ağrı, Kars, Iğdır, Ardahan	Y	
TRA21	Ağrı	Ağrı	Ağrı	Y	
TRA22	Kars	Kars	Kars	Y	
TRA23	Iğdır	Iğdır	Iğdır	Y	
TRA24	Ardahan	Ardahan	Ardahan	Y	
TRB	Ortadoğu Anadolu	Ortadoğu Anadolu	Ortadoğu Anadolu	Y	
TRB1	Malatya, Elazığ, Bingöl, Tunceli	Malatya, Elazığ, Bingöl, Tunceli	Malatya, Elazığ, Bingöl, Tunceli	Y	
TRB11	Malatya	Malatya	Malatya	Y	
TRB12	Elazığ	Elazığ	Elazığ	Y	
TRB13	Bingöl	Bingöl	Bingöl	Y	
TRB14	Tunceli	Tunceli	Tunceli	Y	
TRB2	Van, Muş, Bitlis, Hakkari	Van, Muş, Bitlis, Hakkari	Van, Muş, Bitlis, Hakkari	Y	
TRB21	Van	Van	Van	Y	
TRB22	Muş	Muş	Muş	Y	
TRB23	Bitlis	Bitlis	Bitlis	Y	
TRB24	Hakkari	Hakkari	Hakkari	Y	
TRC	Güneydoğu Anadolu	Güneydoğu Anadolu	Güneydoğu Anadolu	Y	
TRC1	Gaziantep, Adıyaman, Kilis	Gaziantep, Adıyaman, Kilis	Gaziantep, Adıyaman, Kilis	Y	
TRC11	Gaziantep	Gaziantep	Gaziantep	Y	
TRC12	Adıyaman	Adıyaman	Adıyaman	Y	
TRC13	Kilis	Kilis	Kilis	Y	
TRC2	Şanlıurfa, Diyarbakır	Şanlıurfa, Diyarbakır	Şanlıurfa, Diyarbakır	Y	
TRC21	Şanlıurfa	Şanlıurfa	Şanlıurfa	Y	
TRC22	Diyarbakır	Diyarbakır	Diyarbakır	Y	
TRC3	Mardin, Batman, Şırnak, Siirt	Mardin, Batman, Şırnak, Siirt	Mardin, Batman, Şırnak, Siirt	Y	
TRC31	Mardin	Mardin	Mardin	Y	
TRC32	Batman	Batman	Batman	Y	
TRC33	Şırnak	Şırnak	Şırnak	Y	
TRC34	Siirt	Siirt	Siirt	Y	
TRZ	Extra-Regio level 1	Extra-Regio niveau 1	Extra-Regio Ebene 1	Y	
TRZZ	Extra-Regio level 2	Extra-Regio niveau 2	Extra-Regio Ebene 2	Y	
TRZZZ	Extra-Regio level 3	Extra-Regio niveau 3	Extra-Regio Ebene 3	Y	
TR_CAP	Ankara	Ankara	Ankara	Y	
TRX	Not regionalised/Unknown level 1	Non régionalisé/Inconnu niveau 1	Nicht regionalisiert/Unbekannte Ebene 1	Y	
TRXX	Not regionalised/Unknown level 2	Non régionalisé/Inconnu niveau 2	Nicht regionalisiert/Unbekannte Ebene 2	Y	
TRXXX	Not regionalised/Unknown level 3	Non régionalisé/Inconnu niveau 3	Nicht regionalisiert/Unbekannte Ebene 3	Y	
UA	Ukraine	Ukraine	Ukraine	Y	
UA_CAP	Kyiv	Kiev	Kiew	Y	
XK	Kosovo*	Kosovo*	Kosovo*	Y	*This designation is without prejudice to positions on status and is in line with UNSCR 1244/1999 and the ICJ Opinion on the Kosovo declaration of independence.
XK0	Kosovë/Kosovo	Kosovë/Kosovo	Kosovë/Kosovo	Y	
XK00	Kosovë/Kosovo	Kosovë/Kosovo	Kosovë/Kosovo	Y	
XK001	Prishtinë/Priština	Prishtinë/Priština	Prishtinë/Priština	Y	
XK002	Mitrovicë/Mitrovica	Mitrovicë/Mitrovica	Mitrovicë/Mitrovica	Y	
XK003	Pejë/Peć	Pejë/Peć	Pejë/Peć	Y	
XK004	Prizren/Prizren	Prizren/Prizren	Prizren/Prizren	Y	
XK005	Ferizaj/Uroševac	Ferizaj/Uroševac	Ferizaj/Uroševac	Y	
XK006	Gjilan/Gnjilane	Gjilan/Gnjilane	Gjilan/Gnjilane	Y	
XK007	Gjakovë/Đakovica	Gjakovë/Đakovica	Gjakovë/Đakovica	Y	
XKZ	Extra-Regio level 1	Extra-Regio niveau 1	Extra-Regio Ebene 1	Y	
XKZZ	Extra-Regio level 2	Extra-Regio niveau 2	Extra-Regio Ebene 2	Y	
XKZZZ	Extra-Regio level 3	Extra-Regio niveau 3	Extra-Regio Ebene 3	Y	
XK_CAP	Prishtinë	Prishtinë	Prishtinë	Y	
XKX	Not regionalised/Unknown level 1	Non régionalisé/Inconnu niveau 1	Nicht regionalisiert/Unbekannte Ebene 1	Y	
XKXX	Not regionalised/Unknown level 2	Non régionalisé/Inconnu niveau 2	Nicht regionalisiert/Unbekannte Ebene 2	Y	
XKXXX	Not regionalised/Unknown level 3	Non régionalisé/Inconnu niveau 3	Nicht regionalisiert/Unbekannte Ebene 3	Y	
GE	Georgia	Géorgie	Georgien	Y	
GE_CAP	Tbilisi	Tbilisi (Tbilissi)	Tbilisi (Tiflis)	Y	
EUR_C_E	Central and Eastern Europe	Europe centrale et orientale	Mittel- und Osteuropa	Y	
EUR_C_E_OTH	Other Central and Eastern European countries	Autre(s) pays d'Europe centrale et orientale	Sonstige mittel- und osteuropäische Länder	Y	
WBC	WBC - Western Balkan Countries (aggregate changing according to the context)	PBO - Pays des Balkans occidentaux (agrégat variable en fonction du contexte)	WBL - Westliche Balkanländer (Aggregat ändert sich je nach Anwendungsbereich)	Y	This aggregate covers following countries: AL, BA, HR, ME, MK, XK, RS
AD	Andorra	Andorre	Andorra	Y	
BY	Belarus	Biélorussie	Belarus	Y	
BY_CAP	Minsk	Minsk	Minsk	Y	
GG_JE	Channel Islands (Guernsey and Jersey)	Îles Anglo-Normandes (Guernesey et Jersey)	Kanalinseln (Guernsey und Jersey)	Y	British Crown dependencies. Not part of the United Kingdom, but depend on it in matters concerning external relations.
GG	Guernsey	Guernesey	Guernsey	Y	British Crown dependency. Not part of the United Kingdom, but depends on it in matters concerning external relations.
JE	Jersey	Jersey	Jersey	Y	British Crown dependency. Not part of the United Kingdom, but depends on it in matters concerning external relations.
FO	Faroes	Féroé	Färöer	Y	Self-governing territory of Denmark (DK)
GI	Gibraltar	Gibraltar	Gibraltar	Y	British overseas territory (UK)
VA	Holy See	État de la Cité du Vatican	Vatikanstadt	Y	The Holy See and the Vatican City State are separate subjects of international law. It is the Holy See, and not the Vatican City State, which is accredited to the European Union et al.
IM	Isle of Man	Île de Man	Insel Man	Y	British Crown dependency. Not part of the United Kingdom, but depends on it in matters concerning external relations.
MC	Monaco	Monaco	Monaco	Y	
RU	Russia	Russie	Russland	Y	
RU_CAP	Moskva (Moscow)	Moskva (Moscou)	Moskva (Moskau)	Y	
SM	San Marino	Saint-Marin	San Marino	Y	
SJ	Svalbard and Jan Mayen	Svalbard et Jan Mayen	Svalbard und Jan Mayen	Y	Territories of Norway (NO)
NCL	Not classifiable according to current borders	Ne pouvant être classé en fonction des frontières actuelles	Kann nach den geltenden Grenzen nicht zugeordnet werden	Y	
CZ_SK	Czechoslovakia	Tchécoslovaquie	Tschechoslowakei	Y	Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia
RS_ME	Serbia and Montenegro	Serbie-et-Monténégro	Serbien und Montenegro	Y	Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro
EX_YU	Yugoslavia	Yougoslavie	Jugoslawien	Y	Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia
EX_YU_OTH	Other countries of former Yugoslavia (before 1992)	Autre(s) pays composant anciennement la Yougoslavie (avant 1992)	Sonstige Länder des ehemaligen Jugoslawiens (vor 1992)	Y	
EX_SU	Soviet Union	Union soviétique	Sowjetunion	Y	Former Soviet Union (before 1991) / Total components of the former Soviet Union
EX_SU_EUR	European Republics of the former Soviet Union	Républiques européennes de l'ancienne Union Soviétique	Europäische Republiken der ehemaligen Sowjetunion	Y	
EX_SU_OTH	Other countries of former Soviet Union (before 1991)	Autre(s) pays composant anciennement l'Union Soviétique (avant 1991)	Sonstige Länder der ehemaligen Sowjetunion (vor 1991)	Y	
NCL_OTH	Other entity not classifiable	Autre entité inclassable	Sonstige Einheit, die nicht zugeordnet werden kann	Y	
CIS	Commonwealth of Independent States (Former Soviet Union except BAL)	Communauté des états indépendants (CEI) (anciennement Union Soviétique hors BAL)	Gemeinschaft unabhängiger Staaten (ehemalige Sowjetunion ohne BAL)	Y	This aggregate covers following countries: AM, AZ, BY, GE, KZ, KG, MD, RU, TJ, TM, UA, UZ
EXT	Countries other than EU, EFTA and Candidate countries	Pays extérieurs à l'UE, l'AELE et pays candidats	Länder außerhalb der EU, EFTA und Kandidatenländer	Y	
HDC_EXT	Highly developed countries (other than EU, EFTA and Candidate countries)	Pays fortement développés (extérieurs à l'UE, l'AELE et aux pays candidats)	Hochentwickelte Länder (außerhalb der EU, EFTA und Kandidatenländer)	Y	This aggregate covers following countries: AD,AE,AG,AI,AL,AN,AR,AU,AW,BA,BB,BH,BL,BM,BN,BR,BS,BY,CA,CL,CR,CU,EC,FK,FO,GG,GI,GL,IL,IM,JE,JP,KN,KR,KW,KY,KZ,LC,LY,MC,ME,MF,MS,MU,MX,MY,NC,NZ,OM,PA,PF,PM,PN,QA,RS,RU,SA,SC,SG,SH,SM,TC,TF,TT,US,UY,VA,VE,VG,WF,XK,YT,CS,SU,YU,RNC,OTHER
MDC_EXT	Medium developed countries (other than EU, EFTA and Candidate countries)	Pays moyennement développés (extérieurs à l'UE, l'AELE et aux pays candidats)	Durchschnittlich weit entwickelte Länder (außerhalb der EU, EFTA und Kandidatenländer)	Y	This aggregate covers following countries: AM,AZ,BD,BO,BT,BW,BZ,CG,CM,CN,CO,CV,DJ,DM,DO,DZ,EG,FJ,FM,GA,GD,GE,GH,GQ,GT,GY,HN,HT,ID,IN,IR,JM,JO,KE,KG,KH,KM,LA,LB,LK,MA,MD,MG,MH,MM,MN,MR,MV,NA,NI,NP,PE,PG,PH,PK,PS,PW,PY,SB,SD,SN,SR,ST,SV,SY,SZ,TH,TJ,TM,TN,TO,TW,TZ,UA,UZ,VC,VN,VU,WS,YE,ZA
LDC_EXT	Less developed countries (other than EU, EFTA and Candidate countries)	Pays moins développés (extérieurs à l'UE, l'AELE et aux pays candidats)	Weniger weit entwickelte Länder (außerhalb der EU, EFTA und Kandidatenländer)	Y	This aggregate covers following countries: AF,AO,BF,BI,BJ,CD,CF,CI,EH,ER,ET,GM,GN,GW,IQ,KI,KP,LR,LS,ML,MW,MZ,NE,NG,NR,RW,SL,SO,TD,TG,TL,TV,UG,ZM,ZW,STLS
EXT_EU	Extra-EU	Extra-UE	Extra-EU	Y	
EXT_EU27_2020	Extra-EU27 (from 2020)	Extra-UE27 (à partir de 2020)	Extra-EU27 (ab 2020)	Y	
EXT_EU28	Extra-EU28 (2013-2020)	Extra-UE28 (2013-2020)	Extra-EU28 (2013-2020)	Y	
EXT_EU27_2007	Extra-EU27 (2007-2013)	Extra-UE27 (2007-2013)	Extra-EU27 (2007-2013)	Y	
EXT_EU25	Extra-EU25 (2004-2006)	Extra-UE25 (2004-2006)	Extra-EU25 (2004-2006)	Y	
EXT_EU15	Extra-EU15 (1995-2004)	Extra-UE15 (1995-2004)	Extra-EU15 (1995-2004)	Y	
EXT_EU12	Extra-EU12 (1986-1994)	Extra-UE12 (1986-1994)	Extra-EU12 (1986-1994)	Y	
EXT_EA	Extra-euro area	Extra-zone euro	Extra-Euroraum	Y	
EXT_EA20	Extra-euro area - 20 countries (from 2023)	Extra-zone euro - 20 pays (à partir de 2023)	Extra-Euroraum - 20 Länder (ab 2023)	Y	
EXT_EA19	Extra-euro area - 19 countries (from 2015)	Extra-zone euro - 19 pays (à partir de 2015)	Extra-Euroraum - 19 Länder (ab 2015)	Y	
EXT_EA18	Extra-euro area - 18 countries (2014)	Extra-zone euro - 18 pays (2014)	Extra-Euroraum - 18 Länder (2014)	Y	
EXT_EA17	Extra-euro area - 17 countries (2011-2013)	Extra-zone euro - 17 pays (2011-2013)	Extra-Euroraum - 17 Länder (2011-2013)	Y	
EXT_EA16	Extra-euro area - 16 countries (2009-2010)	Extra-zone euro - 16 pays (2009-2010)	Extra-Euroraum - 16 Länder (2009-2010)	Y	
EXT_EA15	Extra-euro area - 15 countries (2008))	Extra-zone euro - 15 pays (2008)	Extra-Euroraum - 15 Länder (2008)	Y	
EXT_EA13	Extra-euro area - 13 countries (2007)	Extra-zone euro - 13 pays (2007)	Extra-Euroraum - 13 Länder (2007)	Y	
EXT_EA12	Extra-euro area - 12 countries (2001-2006)	Extra-zone euro - 12 pays (2001-2006)	Extra-Euroraum - 12 Länder (2001-2006)	Y	
EXT_EA11	Extra-euro area - 11 countries (1999-2000)	Extra-zone euro - 11 pays (1999-2000)	Extra-Euroraum - 11 Länder (1999-2000))	Y	
EXT_EU_NAL	Extra-EU, not allocated	Extra-UE, non alloué	Extra-EU, nicht zugeordnet	Y	
EXT_EU27_2007_NAL	Extra-EU27 (2007-2013), not allocated	Extra-UE27 (2007-2013), non alloué	Extra-EU27 (2007-2013), nicht zugeordnet	Y	
EXT_EU25_NAL	Extra-EU25 (2004-2006), not allocated	Extra-UE25 (2004-2006), non alloué	Extra-EU25 (2004-2006), nicht zugeordnet	Y	
EXT_EA_NAL	Extra-euro area, not allocated	Extra-zone euro, non alloué	Extra-Euroraum, nicht zugeordnet	Y	
EXT_FOR_HDI	Countries other than EU, EFTA and Candidate countries with Human Development Index (HDI) ranking	Pays extérieurs à l'UE, l'AELE et pays candidats avec classement sur l'Indice de Développement Humain (IDH)	Länder außerhalb der EU, EFTA und Kandidatenländer mit einem Human Development Index (HDI)-Rang	Y	
EXT_FOR_HDI_VH	Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)	Pays extérieurs à l'UE, l'AELE et pays candidats avec un indice du développement humain (IDH) très élevé	Länder außerhalb der EU, EFTA und Kandidatenländer mit sehr hohem Human Development Index (HDI)	Y	
EXT_FOR_HDI_H	Countries other than EU, EFTA and Candidate countries with high Human Development Index (HDI)	Pays extérieurs à l'UE, l'AELE et pays candidats avec un indice du développement humain (IDH) élevé	Länder außerhalb der EU, EFTA und Kandidatenländer mit hohem Human Development Index (HDI)	Y	
EXT_FOR_HDI_M	Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)	Pays extérieurs à l'UE, l'AELE et pays candidats avec un indice du développement humain (IDH) moyen	Länder außerhalb der EU, EFTA und Kandidatenländer mit mittlerem Human Development Index (HDI)	Y	
EXT_FOR_HDI_L	Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)	Pays extérieurs à l'UE, l'AELE et pays candidats avec un indice du développement humain (IDH) faible	Länder außerhalb der EU, EFTA und Kandidatenländer mit niedrigem Human Development Index (HDI)	Y	
NEU	Non-EU countries (aggregate changing according to the context)	Pays hors UE (agrégat variable en fonction du contexte)	Nicht-EU-Länder (Aggregat ändert sich je nach Anwendungsbereich)	Y	
NEU_HDI_VH	Non-EU countries with very high Human Development Index (HDI)	Pays hors UE avec un indice du développement humain (IDH) très élevé	Nicht-EU-Länder mit sehr hohem Human Development Index (HDI)	Y	
NEU_HDI_H	Non-EU countries with high Human Development Index (HDI)	Pays hors UE avec un indice du développement humain (IDH) élevé	Nicht-EU-Länder mit hohem Human Development Index (HDI)	Y	
NEU_HDI_M	Non-EU countries with medium Human Development Index (HDI)	Pays hors UE avec un indice du développement humain (IDH) moyen	Nicht-EU-Länder mit mittlerem Human Development Index (HDI)	Y	
NEU_HDI_L	Non-EU countries with low Human Development Index (HDI)	Pays hors UE avec un indice du développement humain (IDH) faible	Nicht-EU-Länder mit niedrigem Human Development Index (HDI)	Y	
NEU_NHDI	Non-EU countries with no Human Development Index (HDI) ranking	Pays hors UE sans classement sur l'Indice de Développement Humain (IDH)	Nicht-EU-Länder ohne einen Human Development Index (HDI)-Rang	Y	
NEU27_2020_NEFTA	Non-EU27 countries (from 2020) nor EFTA countries	Pays hors UE27 (à partir de 2020) et pays hors AELE	Nicht-EU27-Länder (ab 2020), nicht-EFTA-Länder	Y	
NEU28_NEFTA	Non-EU28 countries (2013-2020) nor EFTA countries	Pays hors UE28 (2013-2020) et pays hors AELE	Nicht-EU28-Länder (2013-2020), nicht-EFTA-Länder	Y	
NEU27_2020	Non-EU27 countries (from 2020)	Pays hors UE27 (à partir de 2020)	Nicht-EU27-Länder (ab 2020)	Y	
NEU28	Non-EU28 countries (2013-2020)	Pays hors UE28 (2013-2020)	Nicht-EU28-Länder (2013-2020)	Y	
NEU_FOR	Non-EU countries nor reporting country (aggregate changing according to the context)	Pays hors UE et hors pays déclarant (agrégat variable en fonction du contexte)	Nicht-EU-Länder ohne das Meldeland (Aggregat ändert sich je nach Anwendungsbereich)	Y	
NEU27_2020_FOR	Non-EU27 countries (from 2020) nor reporting country	Pays hors UE27 (à partir de 2020) et hors pays déclarant	Nicht-EU27-Länder (ab 2020) ohne das Meldeland	Y	
NEU28_FOR	Non-EU28 countries (2013-2020) nor reporting country	Pays hors UE28 (2013-2020) et hors pays déclarant	Nicht-EU28-Länder (2013-2020) ohne das Meldeland	Y	
NEU27_2007_FOR	Non-EU27 countries (2007-2013) nor reporting country	Pays hors UE27 (2007-2013) et hors pays déclarant	Nicht-EU27-Länder (2007-2013) ohne das Meldeland	Y	
NEU27_2007_FOR_STLS	Non-EU27 countries (2007-2013) nor reporting country and stateless	Pays hors UE27 (2007-2013) et hors pays déclarant et apatrides	Nicht-EU27-Länder (2007-2013) ohne das Meldeland und Staatenlose	Y	
NEU15_FOR	Non-EU15 countries (1995-2004) nor reporting country	Pays hors UE15 (1995-2004) et hors pays déclarant	Nicht-EU15-Länder (1995-2004) ohne das Meldeland	Y	
EUR_NEU	European non-EU countries (aggregate changing according to the context)	Pays européens hors UE (agrégat variable en fonction du contexte)	Europäische Nicht-EU-Länder (Aggregat ändert sich je nach Anwendungsbereich)	Y	
EUR_NEU27_2020_NEFTA	European non-EU27 countries (from 2020) and European non-EFTA countries	Pays européens hors UE27 (à partir de 2020) et hors AELE	Europäische Nicht-EU27-Länder (ab 2020) und europäische Nicht-EFTA-Länder	Y	
EUR_NEU27_2020	European non-EU27 countries (from 2020)	Pays européens hors UE27 (à partir de 2020)	Europäische Nicht-EU27-Länder (ab 2020)	Y	
EUR_NEU28_NEFTA	European non-EU28 countries (up to 2019) and European non-EFTA countries	Europäische Nicht-EU28-Länder (bis 2019) und europäische Nicht-EFTA-Länder	Pays européens hors UE28 (jusqu’en 2019) et hors AELE	Y	
EUR_NEU28	European non-EU28 countries (2013-2020)	Pays européens hors UE28 (2013-2020)	Europäische Nicht-EU28-Länder (2013-2020)	Y	
EUR_NEU27_2007	European non-EU27 countries (2007-2013)	Pays européens hors UE27 (2007-2013)	Europäische Nicht-EU27-Länder (2007-2013)	Y	
EUR_NEU25	European non-EU25 countries (2004-2006)	Pays européens hors UE25 (2004-2006)	Europäische Nicht-EU25-Länder (2004-2006)	Y	
EUR_NEU15	European non-EU15 countries (1995-2004)	Pays européens hors UE15 (1995-2004)	Europäische Nicht-EU15-Länder (1995-2004)	Y	
